record_id,title,venue,venue_family,year,route_G,route_R,route_P,route_membership,abstract_available,eligibility_decision,reason_code,reason_label,decision_evidence
P42341,AmpFuzz: Fuzzing for Amplification DDoS Vulnerabilities.,USENIX Security,Security and privacy,2022,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,DBLP title: AmpFuzz: Fuzzing for Amplification DDoS Vulnerabilities.
P42347,Anycast Agility: Network Playbooks to Fight DDoS.,USENIX Security,Security and privacy,2022,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,DBLP title: Anycast Agility: Network Playbooks to Fight DDoS.
P42354,Automated Detection of Automated Traffic.,USENIX Security,Security and privacy,2022,true,false,true,G | P,true,Excluded,E05,No supervised fixed-label task,One-sided unlabeled automated-traffic detection.
P42427,FOAP: Fine-Grained Open-World Android App Fingerprinting.,USENIX Security,Security and privacy,2022,false,true,false,R,false,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P42428,FRAMESHIFTER: Security Implications of HTTP/2-to-HTTP/1 Conversion Anomalies.,USENIX Security,Security and privacy,2022,false,false,true,P,false,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P42485,Lumos: Identifying and Localizing Diverse Hidden IoT Devices in an Unfamiliar Environment.,USENIX Security,Security and privacy,2022,true,false,false,G,false,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P42486,MaDIoT 2.0: Modern High-Wattage IoT Botnet Attacks and Defenses.,USENIX Security,Security and privacy,2022,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: MaDIoT 2.0: Modern High-Wattage IoT Botnet Attacks and Defenses.
P42488,Many Roads Lead To Rome: How Packet Headers Influence DNS Censorship Measurement.,USENIX Security,Security and privacy,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Many Roads Lead To Rome: How Packet Headers Influence DNS Censorship Measurement.
P42505,Off-Path Network Traffic Manipulation via Revitalized ICMP Redirect Attacks.,USENIX Security,Security and privacy,2022,true,true,true,G | R | P,true,Excluded,E04,No learned classifier,The paper demonstrates off-path ICMP redirect traffic manipulation and does not train a traffic classifier.
P42512,Online Website Fingerprinting: Evaluating Website Fingerprinting Attacks on Tor in the Real World.,USENIX Security,Security and privacy,2022,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P42514,Open to a fault: On the passive compromise of TLS keys via transient errors.,USENIX Security,Security and privacy,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Open to a fault: On the passive compromise of TLS keys via transient errors.
P42515,OpenSSLNTRU: Faster post-quantum TLS key exchange.,USENIX Security,Security and privacy,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: OpenSSLNTRU: Faster post-quantum TLS key exchange.
P42516,OpenVPN is Open to VPN Fingerprinting.,USENIX Security,Security and privacy,2022,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P42519,OVRseen: Auditing Network Traffic and Privacy Policies in Oculus VR.,USENIX Security,Security and privacy,2022,true,true,false,G | R,true,Excluded,E04,No learned classifier,OVRseen audits VR network flows and privacy policies; it does not train a central learned multiclass traffic classifier.
P42530,PoisonedEncoder: Poisoning the Unlabeled Pre-training Data in Contrastive Learning.,USENIX Security,Security and privacy,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: PoisonedEncoder: Poisoning the Unlabeled Pre-training Data in Contrastive Learning.
P42547,QCSD: A QUIC Client-Side Website-Fingerprinting Defence Framework.,USENIX Security,Security and privacy,2022,true,true,true,G | R | P,true,Excluded,E09,Defense or obfuscation,Website-fingerprinting defense rather than classifier contribution.
P42553,Regulator: Dynamic Analysis to Detect ReDoS.,USENIX Security,Security and privacy,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Regulator: Dynamic Analysis to Detect ReDoS.
P42561,Rolling Colors: Adversarial Laser Exploits against Traffic Light Recognition.,USENIX Security,Security and privacy,2022,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,"The study's input is road-scene imagery rather than network packets, flows, sessions, or traffic traces."
P42571,Security at the End of the Tunnel: The Anatomy of VPN Mental Models Among Experts and Non-Experts in a Corporate Context.,USENIX Security,Security and privacy,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Security at the End of the Tunnel: The Anatomy of VPN Mental Models Among Experts and Non-Experts in a Corporate Context.
P42602,TLS-Anvil: Adapting Combinatorial Testing for TLS Libraries.,USENIX Security,Security and privacy,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: TLS-Anvil: Adapting Combinatorial Testing for TLS Libraries.
P42624,Watching the Watchers: Practical Video Identification Attack in LTE Networks.,USENIX Security,Security and privacy,2022,true,false,false,G,false,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P42635,"All of them claim to be the best"": Multi-perspective study of VPN users and VPN providers.""",USENIX Security,Security and privacy,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,"DBLP title: All of them claim to be the best"": Multi-perspective study of VPN users and VPN providers."""
P42662,A Peek into the Metaverse: Detecting 3D Model Clones in Mobile Games.,USENIX Security,Security and privacy,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: A Peek into the Metaverse: Detecting 3D Model Clones in Mobile Games.
P42678,Adversarial Training for Raw-Binary Malware Classifiers.,USENIX Security,Security and privacy,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,"The study's input is program binaries, execution/provenance graphs, or host telemetry rather than network packets, flows, sessions, or traffic traces."
P42690,An Input-Agnostic Hierarchical Deep Learning Framework for Traffic Fingerprinting.,USENIX Security,Security and privacy,2023,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P42726,Black-box Adversarial Example Attack towards FCG Based Android Malware Detection under Incomplete Feature Information.,USENIX Security,Security and privacy,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: Black-box Adversarial Example Attack towards FCG Based Android Malware Detection under Incomplete Feature Information.
P42727,Bleem: Packet Sequence Oriented Fuzzing for Protocol Implementations.,USENIX Security,Security and privacy,2023,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,DBLP title: Bleem: Packet Sequence Oriented Fuzzing for Protocol Implementations.
P42731,BunnyHop: Exploiting the Instruction Prefetcher.,USENIX Security,Security and privacy,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: BunnyHop: Exploiting the Instruction Prefetcher.
P42732,Bypassing Tunnels: Leaking VPN Client Traffic by Abusing Routing Tables.,USENIX Security,Security and privacy,2023,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,DBLP title: Bypassing Tunnels: Leaking VPN Client Traffic by Abusing Routing Tables.
P42752,Continuous Learning for Android Malware Detection.,USENIX Security,Security and privacy,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: Continuous Learning for Android Malware Detection.
P42767,DeResistor: Toward Detection-Resistant Probing for Evasion of Internet Censorship.,USENIX Security,Security and privacy,2023,false,false,true,P,false,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P42836,Fourteen Years in the Life: A Root Server's Perspective on DNS Resolver Security.,USENIX Security,Security and privacy,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Fourteen Years in the Life: A Root Server's Perspective on DNS Resolver Security.
P42845,Generative Intrusion Detection and Prevention on Data Stream.,USENIX Security,Security and privacy,2023,true,true,true,G | R | P,true,Excluded,E04,No learned classifier,"Despite the title, the system performs streaming signature grouping/matching for intrusion detection; it is not a learned multiclass traffic classifier."
P42863,Hiding in Plain Sight: An Empirical Study of Web Application Abuse in Malware.,USENIX Security,Security and privacy,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: Hiding in Plain Sight: An Empirical Study of Web Application Abuse in Malware.
P42868,HorusEye: A Realtime IoT Malicious Traffic Detection Framework using Programmable Switches.,USENIX Security,Security and privacy,2023,true,true,true,G | R | P,true,Excluded,E05,No supervised fixed-label task,Unsupervised iForest and anomaly models.
P42873,How the Great Firewall of China Detects and Blocks Fully Encrypted Traffic.,USENIX Security,Security and privacy,2023,true,true,true,G | R | P,true,Excluded,E04,No learned classifier,Uses handcrafted heuristic/DPI rules rather than a learned classifier.
P42876,Humans vs. Machines in Malware Classification.,USENIX Security,Security and privacy,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,"The study's input is program binaries, execution/provenance graphs, or host telemetry rather than network packets, flows, sessions, or traffic traces."
P42933,Network Detection of Interactive SSH Impostors Using Deep Learning.,USENIX Security,Security and privacy,2023,false,false,true,P,false,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P42942,NRDelegationAttack: Complexity DDoS attack on DNS Recursive Resolvers.,USENIX Security,Security and privacy,2023,true,true,true,G | R | P,true,Excluded,E03,No qualifying traffic input,DBLP title: NRDelegationAttack: Complexity DDoS attack on DNS Recursive Resolvers.
P42944,On the Feasibility of Malware Unpacking via Hardware-assisted Loop Profiling.,USENIX Security,Security and privacy,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: On the Feasibility of Malware Unpacking via Hardware-assisted Loop Profiling.
P42959,Person Re-identification in 3D Space: A WiFi Vision-based Approach.,USENIX Security,Security and privacy,2023,false,false,true,P,false,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P43001,Rosetta: Enabling Robust TLS Encrypted Traffic Classification in Diverse Network Environments with TCP-Aware Traffic Augmentation.,USENIX Security,Security and privacy,2023,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P43012,Silent Spring: Prototype Pollution Leads to Remote Code Execution in Node.js.,USENIX Security,Security and privacy,2023,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,DBLP title: Silent Spring: Prototype Pollution Leads to Remote Code Execution in Node.js.
P43021,Spying through Your Voice Assistants: Realistic Voice Command Fingerprinting.,USENIX Security,Security and privacy,2023,true,false,false,G,false,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P43026,Subverting Website Fingerprinting Defenses with Robust Traffic Representation.,USENIX Security,Security and privacy,2023,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P43031,Temporal CDN-Convex Lens: A CDN-Assisted Practical Pulsing DDoS Attack.,USENIX Security,Security and privacy,2023,true,true,true,G | R | P,true,Excluded,E03,No qualifying traffic input,DBLP title: Temporal CDN-Convex Lens: A CDN-Assisted Practical Pulsing DDoS Attack.
P43038,The Maginot Line: Attacking the Boundary of DNS Caching Protection.,USENIX Security,Security and privacy,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: The Maginot Line: Attacking the Boundary of DNS Caching Protection.
P43047,Timeless Timing Attacks and Preload Defenses in Tor's DNS Cache.,USENIX Security,Security and privacy,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: Timeless Timing Attacks and Preload Defenses in Tor's DNS Cache.
P43062,Two Sides of the Shield: Understanding Protective DNS adoption factors.,USENIX Security,Security and privacy,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Two Sides of the Shield: Understanding Protective DNS adoption factors.
P43073,User Awareness and Behaviors Concerning Encrypted DNS Settings in Web Browsers.,USENIX Security,Security and privacy,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: User Awareness and Behaviors Concerning Encrypted DNS Settings in Web Browsers.
P43082,Watch your Watch: Inferring Personality Traits from Wearable Activity Trackers.,USENIX Security,Security and privacy,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Watch your Watch: Inferring Personality Traits from Wearable Activity Trackers.
P43084,We Really Need to Talk About Session Tickets: A Large-Scale Analysis of Cryptographic Dangers with TLS Session Tickets.,USENIX Security,Security and privacy,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: We Really Need to Talk About Session Tickets: A Large-Scale Analysis of Cryptographic Dangers with TLS Session Tickets.
P43093,xNIDS: Explaining Deep Learning-based Network Intrusion Detection Systems for Active Intrusion Responses.,USENIX Security,Security and privacy,2023,true,true,true,G | R | P,true,Excluded,E06,Classification ancillary,Explanation and rule-generation layer for an existing deep-learning NIDS; traffic classification is ancillary.
P43110,"I just hated it and I want my money back"": Data-driven Understanding of Mobile VPN Service Switching Preferences in The Wild.""",USENIX Security,Security and privacy,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,"DBLP title: I just hated it and I want my money back"": Data-driven Understanding of Mobile VPN Service Switching Preferences in The Wild."""
P43130,A Flushing Attack on the DNS Cache.,USENIX Security,Security and privacy,2024,true,true,true,G | R | P,true,Excluded,E03,No qualifying traffic input,DBLP title: A Flushing Attack on the DNS Cache.
P43140,A Wolf in Sheep's Clothing: Practical Black-box Adversarial Attacks for Evading Learning-based Windows Malware Detection in the Wild.,USENIX Security,Security and privacy,2024,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: A Wolf in Sheep's Clothing: Practical Black-box Adversarial Attacks for Evading Learning-based Windows Malware Detection in the Wild.
P43183,CalcuLatency: Leveraging Cross-Layer Network Latency Measurements to Detect Proxy-Enabled Abuse.,USENIX Security,Security and privacy,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: CalcuLatency: Leveraging Cross-Layer Network Latency Measurements to Detect Proxy-Enabled Abuse.
P43185,CAMP: Compositional Amplification Attacks against DNS.,USENIX Security,Security and privacy,2024,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: CAMP: Compositional Amplification Attacks against DNS.
P43192,CellularLint: A Systematic Approach to Identify Inconsistent Behavior in Cellular Network Specifications.,USENIX Security,Security and privacy,2024,false,false,true,P,false,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P43206,Cross the Zone: Toward a Covert Domain Hijacking via Shared DNS Infrastructure.,USENIX Security,Security and privacy,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Cross the Zone: Toward a Covert Domain Hijacking via Shared DNS Infrastructure.
P43243,DVa: Extracting Victims and Abuse Vectors from Android Accessibility Malware.,USENIX Security,Security and privacy,2024,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: DVa: Extracting Victims and Abuse Vectors from Android Accessibility Malware.
P43253,ENG25519: Faster TLS 1.3 handshake using optimized X25519 and Ed25519.,USENIX Security,Security and privacy,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: ENG25519: Faster TLS 1.3 handshake using optimized X25519 and Ed25519.
P43256,Enhancing Network Attack Detection with Distributed and In-Network Data Collection System.,USENIX Security,Security and privacy,2024,false,false,true,P,false,Excluded,E06,Classification ancillary,Neural covert-channel classifier is an ancillary use case for a data-collection system.
P43275,Finding Traceability Attacks in the Bluetooth Low Energy Specification and Its Implementations.,USENIX Security,Security and privacy,2024,false,false,true,P,false,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P43276,Fingerprinting Obfuscated Proxy Traffic with Encapsulated TLS Handshakes.,USENIX Security,Security and privacy,2024,true,true,true,G | R | P,true,Excluded,E04,No learned classifier,"P43276 official full paper, paper pp. 2695-2696, Sections 6.3-6.4 and Algorithms 1-2. Decisions use chi-squared and Mahalanobis distances with chosen thresholds."
P43318,Improving ML-based Binary Function Similarity Detection by Assessing and Deprioritizing Control Flow Graph Features.,USENIX Security,Security and privacy,2024,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,"The study's input is program binaries, execution/provenance graphs, or host telemetry rather than network packets, flows, sessions, or traffic traces."
P43356,Loopy Hell(ow): Infinite Traffic Loops at the Application Layer.,USENIX Security,Security and privacy,2024,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,DBLP title: Loopy Hell(ow): Infinite Traffic Loops at the Application Layer.
P43394,On a Collision Course: Unveiling Wireless Attacks to the Aircraft Traffic Collision Avoidance System (TCAS).,USENIX Security,Security and privacy,2024,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: On a Collision Course: Unveiling Wireless Attacks to the Aircraft Traffic Collision Avoidance System (TCAS).
P43417,Pixel Thief: Exploiting SVG Filter Leakage in Firefox and Chrome.,USENIX Security,Security and privacy,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Pixel Thief: Exploiting SVG Filter Leakage in Firefox and Chrome.
P43438,Racing for TLS Certificate Validation: A Hijacker's Guide to the Android TLS Galaxy.,USENIX Security,Security and privacy,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Racing for TLS Certificate Validation: A Hijacker's Guide to the Android TLS Galaxy.
P43447,ResolverFuzz: Automated Discovery of DNS Resolver Vulnerabilities with Query-Response Fuzzing.,USENIX Security,Security and privacy,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: ResolverFuzz: Automated Discovery of DNS Resolver Vulnerabilities with Query-Response Fuzzing.
P43449,Rethinking the Security Threats of Stale DNS Glue Records.,USENIX Security,Security and privacy,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Rethinking the Security Threats of Stale DNS Glue Records.
P43476,Smudged Fingerprints: Characterizing and Improving the Performance of Web Application Fingerprinting.,USENIX Security,Security and privacy,2024,false,true,false,R,false,Excluded,E04,No learned classifier,Web application fingerprints use rule matching rather than a learned classifier.
P43500,"Stop, Don't Click Here Anymore: Boosting Website Fingerprinting By Considering Sets of Subpages.",USENIX Security,Security and privacy,2024,true,true,false,G | R,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P43508,Terrapin Attack: Breaking SSH Channel Integrity By Sequence Number Manipulation.,USENIX Security,Security and privacy,2024,true,true,true,G | R | P,true,Excluded,E03,No qualifying traffic input,DBLP title: Terrapin Attack: Breaking SSH Channel Integrity By Sequence Number Manipulation.
P43559,Web Platform Threats: Automated Detection of Web Security Issues With WPT.,USENIX Security,Security and privacy,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Web Platform Threats: Automated Detection of Web Security Issues With WPT.
P43573,Wireless Signal Injection Attacks on VSAT Satellite Modems.,USENIX Security,Security and privacy,2024,false,false,true,P,false,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P43592,"I'm regretting that I hit run"": In-situ Assessment of Potential Malware.""",USENIX Security,Security and privacy,2025,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,"DBLP title: I'm regretting that I hit run"": In-situ Assessment of Potential Malware."""
P43625,AKMA+: Security and Privacy-Enhanced and Standard-Compatible AKMA for 5G Communication.,USENIX Security,Security and privacy,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: AKMA+: Security and Privacy-Enhanced and Standard-Compatible AKMA for 5G Communication.
P43637,As Advertised? Understanding the Impact of Influencer VPN Ads.,USENIX Security,Security and privacy,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: As Advertised? Understanding the Impact of Influencer VPN Ads.
P43638,Assessing the Aftermath: the Effects of a Global Takedown against DDoS-for-hire Services.,USENIX Security,Security and privacy,2025,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,DBLP title: Assessing the Aftermath: the Effects of a Global Takedown against DDoS-for-hire Services.
P43648,AUTOVR: Automated UI Exploration for Detecting Sensitive Data Flow Exposures in Virtual Reality Apps.,USENIX Security,Security and privacy,2025,false,false,true,P,false,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P43670,Breaking the Layer Barrier: Remodeling Private Transformer Inference with Hybrid CKKS and MPC.,USENIX Security,Security and privacy,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Breaking the Layer Barrier: Remodeling Private Transformer Inference with Hybrid CKKS and MPC.
P43680,CertTA: Certified Robustness Made Practical for Learning-Based Traffic Analysis.,USENIX Security,Security and privacy,2025,true,true,false,G | R,true,Included,I01,Included,"P43680 official full paper, p. 7349 and the evaluation setup. Six supervised traffic-analysis systems are evaluated on fixed clean traffic classes before robustness certification."
P43685,ChoiceJacking: Compromising Mobile Devices through Malicious Chargers like a Decade ago.,USENIX Security,Security and privacy,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: ChoiceJacking: Compromising Mobile Devices through Malicious Chargers like a Decade ago.
P43717,DNS FLaRE: A Flush-Reload Attack on DNS Forwarders.,USENIX Security,Security and privacy,2025,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: DNS FLaRE: A Flush-Reload Attack on DNS Forwarders.
P43756,Exposing and Circumventing SNI-based QUIC Censorship of the Great Firewall of China.,USENIX Security,Security and privacy,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Exposing and Circumventing SNI-based QUIC Censorship of the Great Firewall of China.
P43763,Fighting Fire with Fire: Continuous Attack for Adversarial Android Malware Detection.,USENIX Security,Security and privacy,2025,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: Fighting Fire with Fire: Continuous Attack for Adversarial Android Malware Detection.
P43784,GeCos Replacing Experts: Generalizable and Comprehensible Industrial Intrusion Detection.,USENIX Security,Security and privacy,2025,true,false,true,G | P,true,Excluded,E05,No supervised fixed-label task,Benign-state-space anomaly model without supervised fixed labels.
P43793,Gotta Detect 'Em All: Fake Base Station and Multi-Step Attack Detection in Cellular Networks.,USENIX Security,Security and privacy,2025,false,false,true,P,false,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P43829,Lemon: Network-Wide DDoS Detection with Routing-Oblivious Per-Flow Measurement.,USENIX Security,Security and privacy,2025,true,true,true,G | R | P,true,Excluded,E04,No learned classifier,"Lemon is a routing-oblivious per-flow counting/measurement design for DDoS detection, not a learned traffic classifier."
P43839,Lost in the Mists of Time: Expirations in DNS Footprints of Mobile Apps.,USENIX Security,Security and privacy,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Lost in the Mists of Time: Expirations in DNS Footprints of Mobile Apps.
P43849,McSee: Evaluating Advanced Rowhammer Attacks and Defenses via Automated DRAM Traffic Analysis.,USENIX Security,Security and privacy,2025,true,true,true,G | R | P,true,Excluded,E03,No qualifying traffic input,"The study's input is non-network-domain data or derived artifacts rather than network packets, flows, sessions, or traffic traces."
P43878,Onions Got Puzzled: On the Challenges of Mitigating Denial-of-Service Problems in Tor Onion Services.,USENIX Security,Security and privacy,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Onions Got Puzzled: On the Challenges of Mitigating Denial-of-Service Problems in Tor Onion Services.
P43880,ORTHRUS: Achieving High Quality of Attribution in Provenance-based Intrusion Detection Systems.,USENIX Security,Security and privacy,2025,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,"The study's input is program binaries, execution/provenance graphs, or host telemetry rather than network packets, flows, sessions, or traffic traces."
P43898,POPS: From History to Mitigation of DNS Cache Poisoning Attacks.,USENIX Security,Security and privacy,2025,true,true,true,G | R | P,true,Excluded,E03,No qualifying traffic input,DBLP title: POPS: From History to Mitigation of DNS Cache Poisoning Attacks.
P43907,Preventing Artificially Inflated SMS Attacks through Large-Scale Traffic Inspection.,USENIX Security,Security and privacy,2025,true,false,true,G | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P43937,SafeSpeech: Robust and Universal Voice Protection Against Malicious Speech Synthesis.,USENIX Security,Security and privacy,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: SafeSpeech: Robust and Universal Voice Protection Against Malicious Speech Synthesis.
P43983,Sometimes Simpler is Better: A Comprehensive Analysis of State-of-the-Art Provenance-Based Intrusion Detection Systems.,USENIX Security,Security and privacy,2025,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,"The study's input is program binaries, execution/provenance graphs, or host telemetry rather than network packets, flows, sessions, or traffic traces."
P43991,STEK Sharing is Not Caring: Bypassing TLS Authentication in Web Servers using Session Tickets.,USENIX Security,Security and privacy,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: STEK Sharing is Not Caring: Bypassing TLS Authentication in Web Servers using Session Tickets.
P44014,The Silent Danger in HTTP: Identifying HTTP Desync Vulnerabilities with Gray-box Testing.,USENIX Security,Security and privacy,2025,false,false,true,P,false,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P44022,TORCHLIGHT: Shedding LIGHT on Real-World Attacks on Cloudless IoT Devices Concealed within the Tor Network.,USENIX Security,Security and privacy,2025,true,true,true,G | R | P,true,Excluded,E03,No qualifying traffic input,DBLP title: TORCHLIGHT: Shedding LIGHT on Real-World Attacks on Cloudless IoT Devices Concealed within the Tor Network.
P44025,Towards Internet-Based State Learning of TLS State Machines.,USENIX Security,Security and privacy,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Towards Internet-Based State Learning of TLS State Machines.
P44033,Transparent Attested DNS for Confidential Computing Services.,USENIX Security,Security and privacy,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Transparent Attested DNS for Confidential Computing Services.
P44050,VAPD: An Anomaly Detection Model for PDF Malware Forensics with Adversarial Robustness.,USENIX Security,Security and privacy,2025,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: VAPD: An Anomaly Detection Model for PDF Malware Forensics with Adversarial Robustness.
P44105,Ad Hoc Table Retrieval using Intrinsic and Extrinsic Similarities.,The Web Conference (WWW),Web,2020,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Ad Hoc Table Retrieval using Intrinsic and Extrinsic Similarities.
P44125,Apophanies or Epiphanies? How Crawlers Impact Our Understanding of the Web.,The Web Conference (WWW),Web,2020,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Apophanies or Epiphanies? How Crawlers Impact Our Understanding of the Web.
P44155,Characterizing Search-Engine Traffic to Internet Research Agency Web Properties.,The Web Conference (WWW),Web,2020,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Characterizing Search-Engine Traffic to Internet Research Agency Web Properties.
P44166,"Comparing the Effects of DNS, DoT, and DoH on Web Performance.",The Web Conference (WWW),Web,2020,true,false,false,G,true,Excluded,E03,No qualifying traffic input,"DBLP title: Comparing the Effects of DNS, DoT, and DoH on Web Performance."
P44266,FairRec: Two-Sided Fairness for Personalized Recommendations in Two-Sided Platforms.,The Web Conference (WWW),Web,2020,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: FairRec: Two-Sided Fairness for Personalized Recommendations in Two-Sided Platforms.
P44283,Flowless: Extracting Densest Subgraphs Without Flow Computations.,The Web Conference (WWW),Web,2020,false,true,false,R,true,Excluded,E13,Non-primary classifier study,Title and abstract describe a non-primary classifier study.
P44327,Inferring Passengers' Interactive Choices on Public Transits via MA-AL: Multi-Agent Apprenticeship Learning.,The Web Conference (WWW),Web,2020,false,true,false,R,true,Excluded,E13,Non-primary classifier study,Title and abstract describe a non-primary classifier study.
